gene,ACC,BLCA,BRCA,CESC,CHOL,COAD,DLBC,ESCA,GBM,HNSC,KICH,KIRC,KIRP,LAML,LGG,LIHC,LUAD,LUSC,OV,PAAD,PCPG,PRAD,READ,SARC,SKCM,STAD,TGCT,THCA,THYM,UCEC,UCS
APOE,-1.5972255940702809,0.7060325016783864,0.1331773737130355,0.3833673808620155,-4.1636018996877,-0.25532922159284244,8.939437337284442,2.46206071743977,1.3409849644754939,2.5578572403849043,0.013500935203875741,0.11795600431784692,0.7800761230225906,-5.1903409016397655,2.2120889472331555,1.12658248392197,0.35644658608926694,-0.08511560006153474,-0.3756499675278402,4.4085696913294985,-5.764678261259658,1.6141699673236563,-0.22918766675027502,-1.9247529802837633,3.022307432907409,3.1721958234485133,2.8495871047072265,1.3329517508292135,6.57576555863302,2.1820607894133195,3.5048304509397115
APOLD1,1.2428040742958921,-2.0262910616671626,-2.6065524022023907,-2.6553453426830997,0.6387952503433612,0.024253208438270057,0.8316052527864564,-0.3130455187661183,0.37387861983226056,-0.00018826466417154464,0.08291268284773734,2.229809266700607,-1.2900702147219685,1.898085719619745,0.9067842273182296,1.2762275737324562,-1.5796832401314007,-1.8058393265000552,-0.0845565983555332,1.6638416474270985,0.15870500865783033,-0.37715738774072216,-0.02028289192382049,1.1202260760191027,-0.4533213527625439,0.06276489429246279,-1.1266582332150623,-0.9214313692391753,2.4360878524442313,-2.5379048101029955,-1.9675017349223491
APP,-0.10152445949673528,-0.4432633275004987,0.36424931590501153,0.085724383088297,1.997359403898197,0.8508372149625778,1.348898122896423,0.9510791017649574,0.8980158837911869,1.713255665959987,-0.14036593089572946,-0.2614247635786242,-0.005933300585031276,5.076359957202918,1.028180266463412,0.5118433490051988,0.06294608064308882,0.2833548535993984,0.04678345370945891,2.372101136954183,0.8690338347146973,0.44326195119917333,1.0245586483565816,0.09257652441203312,-0.07730212862815211,1.5740154413872967,1.5371229174809526,0.09278501549682971,4.494804244452062,0.2462241431972796,0.5355567018645973
APPL1,-0.21213928645440827,-0.48111208971074015,0.3352460337697929,-0.5858575633037595,1.2276426831233342,0.051226470619492925,1.604675644350706,0.5010590880147654,0.8653664809585826,-0.47361383944744606,-0.03731268151731992,-0.3886755628045657,-0.003054715261827212,2.872967292132592,1.2667835536393324,0.3056059812340024,-0.016088974813643908,-0.08569292848045151,-0.4489005725657109,0.1290575292809435,0.48408444389196914,0.19539735437673889,0.16779168902074693,0.7105424980639805,-0.7510856625045648,0.9397928671691784,-0.3485453516897299,-0.1843474105327112,1.917495622275641,-0.5947976970425639,-0.7827012110751856
APPL2,-0.7716570967087675,-0.009003351182617081,-0.6386760949393038,-0.9646611760126849,2.1614680382058067,-0.035772209400891875,-0.2621428202686773,0.5477355052431392,0.9017886781831779,0.23631237113318893,-0.6384690363692993,0.11562002744343669,0.38291212334720015,1.57733907624222,1.3798960425944085,0.23773980702008268,-0.5819939628986406,-0.14196941616043723,-1.2989621644837817,0.9523869519374011,-0.37516400227207747,0.20337380385855752,0.19708721835856036,0.9464472356208367,-1.5808730487954055,0.17694253466910403,-1.846845202793319,-0.64343208932008,0.9870762165079228,-1.2160359053940661,-1.5328312319875774
AQP1,-0.5516319878195795,-2.882523277498226,-2.3514673726451107,-3.7415939066997916,4.952354566656395,-1.7899911048049075,2.7788082370197587,-3.1099574157998475,3.543780144217572,-0.6410501000390161,-4.274322185681861,-0.6841704988891433,-0.17115575307743391,-0.965740980376133,1.2926521632228045,0.8348717985410552,-2.7083066881335833,-3.9035206942356364,-0.8209364187878112,0.31992671640813697,0.496687913974708,-1.0562389648481902,-1.5616425193599959,-2.903316739649619,-1.6126730021394957,0.6770097192239586,0.798757298403654,-0.36452990397200224,4.202655174483635,-3.7369951094783227,-3.671733496394027
AQP2,-1.0438949863474836,-0.04725342096871081,-0.0468572098515196,1.7180457056871237e-11,-5.772113333954373e-10,0.01596373735276106,-1.4412262461037374e-09,0.015949482747402075,0.015778457425718966,-0.02355175609958362,-8.615138125737367,-9.160776712234611,-8.801938864183265,-9.781972080818198e-10,4.9354055527539e-10,-2.496502380624776e-10,0.004084615822033497,-0.04698336984024177,0.2556378636481239,0.25698030204729766,-1.1573653531909431,-0.14325517059171478,-1.0077819729728411e-10,-7.44255199756256,-0.08955915766322882,0.0924867863358586,-0.47852818149028353,-0.029721967683924697,0.09642132100770806,0.2975007126505478,0.0473736962500865
AQP3,-0.7533526052128863,-1.3564238920519083,0.14120744827316223,5.553500325426079,0.10074222276225253,0.5398150091122265,1.6594134462309238,2.274370953028682,0.4293711921856793,-1.9750381040404807,-4.079535354589979,-1.6656157218513297,-3.3664984251755996,-0.8696341550563771,-0.05371294926865078,-1.2889125449020291,1.3931660807571635,-0.17629441871402562,0.07821133796422242,1.1257693742409423,-0.109713563951642,-0.2944418922761596,0.4014571906103681,-4.35470048879742,-5.61977924138974,-0.7396262987265363,1.8658861552110784,-0.4205542070296169,5.696068234114721,1.2187132027637064,0.524027715493431
AQP4,-0.0147703230674976,-0.14386439956282768,-0.2240230998751814,-0.11056225664041547,0.3111413152492773,-0.20264044117889482,-0.012335298939759098,-0.14401717561787092,1.8669742764052017,-0.45037310212770765,-0.501363731942944,-0.45720406264322166,-0.1821351088262016,-0.0219851627339175,1.7370118016443028,-0.07253955010936688,-1.6445544781790895,-3.4117531527598484,-0.5492975746844897,0.033503964271397485,0.2849126012938252,-0.1068297741917088,-0.224240197690075,-0.44732702373016514,-0.06917717941242121,-1.5679425073865247,-0.5542283575110473,-0.8704595113873401,0.1698176474505809,0.019053353968026807,0.3265434045815062
AQP5,-0.4815562263677807,-0.199809026802897,-1.5168175273810909,1.285623294306883,0.3066402012436282,0.0979856165269073,0.0022786785415129032,0.936473502278087,0.9618130872492276,-4.154018806813693,-1.3248423312631479,-1.1808466781990268,-1.1466597544765464,-0.031573036324930755,-1.2896138550985523,0.026343281745298097,0.45941008952677276,-1.6975294957628284,5.035277743940809,4.794291474396205,1.018032612590417,-0.8888968484016406,0.057386771098987294,-0.5880261254783969,-4.9369186018725735,0.32531263557111734,-6.399475825632921,1.5829051105061014,5.018168026738733,4.966710692166812,3.284693175519301
AQP6,-0.057342843608128205,-0.0416503609881656,-0.0963293641704781,0.0176325294660839,-0.1142821316176855,-0.15311057674361533,0.01612262082982377,-0.08130264706336639,0.43723082310388284,0.04729398522140331,-4.13992219687162,-4.897743690529692,-4.486076194980765,0.07747891722538279,0.757721770701185,-0.025202489163696995,0.0268803679037575,-0.025901500990073198,0.5537518165897416,0.38693134844985055,0.9703728751712961,-0.1392156409755217,-0.24964237615538498,-3.423337816254469,-0.1100594878982788,-0.15339184476269532,-2.0106467963058376,0.07570302856302749,0.6186251023208588,0.5972503174681296,0.589349683044004
AQP7,-0.6345996814175451,-1.8692817544759444,-5.43093434461304,-1.5463149423042484,-0.8922579461787978,-1.1723772950699456,0.0624613761824106,-0.9114452479658967,-0.7954294404511816,-1.2656252176014586,-1.315427468083909,-1.3843302352236062,-1.4862233810835308,-0.3640066515434147,-0.4546317297845194,-0.9412141383742236,-0.04602053260449179,-1.410776582445507,-1.4920065078041391,0.3189741063478637,-0.5220546879071007,-0.5523292200345855,-1.0294112139424565,-4.129966119659617,-2.106713658954503,-0.20443739163234942,-5.552391197594357,-2.007011219791542,0.8474207011440443,-1.9560061183586102,-2.079954474949049
AQP8,0.5761752991041322,-0.06771879509883261,-0.0797753615957267,-0.38952024699640203,-0.20678903863479436,-1.6146272134558695,0.0021243631112195967,-0.11538617406113519,-0.3674010222186687,0.0016367142353631015,0.00020950425335629352,0.030785736217304096,0.030192944630800897,0.0491262232958235,-0.3667613082562836,0.3918172441536078,-0.1489881613897917,-0.1652717127619373,-0.11816000898988341,-7.003683975307652,-0.11448737087346458,-0.12931538479965748,-0.7365530962994086,0.12105364773517249,-0.2279553182293054,-0.1681968278669069,-0.8130442565145095,0.02664205934525811,0.0936885791590355,-0.3166383002064883,-0.23496691076656562
AQP9,-0.47409586659527103,0.36320065104544474,0.11964663132682751,0.2860079078986035,-5.967378408302605,0.8633539535021668,-5.0087833282643475,0.7662144825934529,1.2122641668869738,0.7630203047978206,-0.29903194711921205,0.7991379122079694,0.3507272807141896,1.4900100688934643,-0.1795175226941973,0.23251690609510245,-1.9701097674451704,-2.2684560149448454,1.5686095708178134,1.6393725812870044,-0.05431398497370252,-0.3367657205083785,0.9254719732722912,0.066504103393495,-3.178525933948892,1.0330349962003065,0.3823824858053323,-0.01201969429533356,-6.733321179969867,0.47408598107461625,0.18151782576485315
AQP10,-2.3826814327286813e-10,-0.011007207504191895,-0.0153397895040224,-0.0282492225421948,0.04048890548107202,3.87428124897643e-07,-0.5482506125585701,0.0022613390549077045,3.966324175093279e-10,0.1630582772486932,6.011358042689999e-11,0.01603281140428135,-1.8176754745381475e-10,-2.98554849541605,1.3656832019328816e-10,0.0305021610064379,-0.4806150044916557,-0.24976698065588288,0.015927119449265392,0.23345000516316708,0.2932656007879768,-0.0884467409829169,-3.951976026841429e-10,-0.1738900040377345,-0.04688424598453538,-0.01739441437820241,-0.5748865015022693,-4.479671676598267e-12,-0.5315272488262279,-0.06253854065922135,-0.06216190911982717
AQP11,-1.061939428113139,-0.017234697772069985,-0.0395892125829862,-0.4056315148378812,-1.4293721120608118,0.268725787079124,0.3978384584342694,0.4995413809646958,0.07516907407680762,0.1759099291156923,-0.38099685551370155,-0.17341958810986213,0.24354530782743034,1.1373746558772733,0.2941218801070431,0.5113107591102528,0.25925975961555514,0.15583299361440683,-1.4755339068712694,0.12009810092092976,-1.4437227964152322,1.2034586055661964,0.26034521534768884,-0.962241519316315,0.15675617758915728,0.4717732516469071,-2.4283614825706246,-0.425026044362127,0.41857496807106487,-0.04385684778776999,0.07512071985982849
AR,-0.17158800037390898,-2.0288082261696383,1.1569817632757196,-4.072978979729224,-2.785751599285686,-0.888259937315768,0.1023200785013723,-0.8132082202229877,1.5660758783196216,-0.443452882454014,-0.6784018350673892,0.7584701152621403,1.4611534700020559,0.3811018786068551,1.297667653439627,-0.6356011999601154,-0.6501253223676609,-1.0161822302719878,-0.8392493071713427,0.7824706724506898,-0.25992839303163745,0.459966943219591,-0.9878774035244102,-0.1386146091181848,-2.079637467214835,-0.4710833070585834,-2.0197130430005377,-1.1350696540817145,0.2763979991709014,-2.0167651513588893,-2.9787000467879343
ARAP1,-1.049885232979447,-0.07459046424404914,-0.20467833191168516,-0.4624939662489975,1.9947477438583028,-0.2076926994042383,-0.1836097720853509,0.10043058373469993,0.6214970260996395,0.7393357420145561,1.4303811031642635,0.34396993888833105,0.045917165889364675,1.2201088155370723,0.8898693058488591,0.33895786239861536,-0.9382908862242134,-1.2820782205948609,-0.6268787868788142,1.613515472360226,-0.19363730536263724,-0.6996005176000466,-0.3132088776210651,0.7201740950286508,0.03824445688860223,0.3705576637944539,-0.06638829985812844,0.05248722871532152,-0.6597483416809631,-0.781069667147511,-0.7502225051383284
ARAP3,-0.7485785834808407,-0.05962510947158872,-1.6829969671394007,-1.3202733839224892,1.6017595905619548,-0.13419517646056578,-2.0602367698584256,0.29789304007468065,1.5838948147858791,1.0458808375049313,-1.530741811924024,0.647927389890937,-2.1091736253982702,-1.3744653851778135,-0.3035910506927788,0.10208295688979585,-2.2083980724927614,-2.2786377077267455,-0.4691089569784759,1.8902619813771506,1.3019927408096104,-1.6732061761632933,-0.14829371817928338,0.5175907815715446,1.153216718436521,0.40499537993390256,0.6686625578777692,-1.3255441786202877,-1.703666159527383,-1.2673723875319807,-0.9661139988302958
ARC,-0.15301319421226905,-0.8016236848128818,-0.7152270488434391,-0.6695481221141302,0.041235007324129505,-0.47336890252595276,-0.02826817139469911,0.07910083928690081,2.5323116026884205,-0.291584407414739,-1.268216926133078,-0.4502752493306288,-1.09471555535029,0.18066565780699642,1.1454510954109733,0.007625049529653899,-1.9951743215606306,-2.1080142790425898,-0.10123890686307091,0.3378345203658954,3.5127737158556838,-0.2991568748104291,-0.48360554305823383,0.20200635793768384,-1.3731157487011456,-0.32080707441979317,-0.5053806903953477,0.3171301266365898,0.059835118639496906,-0.7321374911517833,0.11680302972284018
ARF1,0.3677756248509727,0.45006161796737487,1.0400480599803608,0.12100119079768845,1.818779725635892,0.725362495300562,0.26621149022069357,0.5947718714320427,0.8164079889079758,0.4512400875318878,-0.1529923406792797,0.39147064645276863,0.35765068743289596,-0.908223892157066,0.4397132935138277,1.0568988278029003,0.4154334405826958,0.15226606029828638,0.6628560713620235,1.6333685950823833,0.19234703595666147,0.646972744002408,0.7501051564652261,0.5630980717621119,0.6890699533001641,1.0903711342950402,0.14351821068496484,0.1662787607286873,0.651997480226469,0.1777840173416365,0.27267454287342296
ARF3,0.36554437710501286,0.35898857238954385,1.1922038072083705,0.38709572742875054,2.116153956904178,0.7508759291161642,0.8252504021255973,0.855135814466526,0.2922873208897032,0.5903240344633032,0.057940383766190706,-0.04342732247942038,0.19162715132774277,0.8970939590855727,0.7115691587958155,1.0337227248333738,0.6111727673319551,0.7819993518233623,1.6036417748821359,2.2829011963253922,0.9897761827591811,0.7500940785582726,0.7880614744260592,0.28666719013371367,0.9232051154114176,1.4467178937611553,0.9099593471414353,0.4994071429829079,1.0674878349151102,0.5858944877563754,0.3618135918527381
ARF4,0.21335606981577637,0.3655676140176993,1.016901883282931,0.18312197123664742,0.9718908282139802,0.9556320147392992,0.9028214068717091,0.8215753585319492,2.0131102439654374,0.15049080372088408,-0.20345439603700033,-0.20222348528806489,0.14131179950149608,-0.5026973926715552,1.1868915599274796,0.678340060868635,0.5923806974770036,0.08689403728390666,0.8037856338023648,1.9740537774084874,-0.8668519343347931,0.714825364519303,1.0583765158520055,1.0607345593634427,1.2244199547093908,1.2411522022151402,0.23936977563538697,0.19734922283572853,1.1284442880608738,0.5577452857913263,0.6064527900743757
ARF5,0.8774541832478784,0.8120635042513431,0.7660490258400809,0.5306013202327104,1.5851908940737083,0.7821417917608287,1.0492447240935263,-0.2586906970940097,1.0556810600698618,0.24477121962907766,0.06332989497011177,0.22027360231557047,0.7142276847242837,-1.287293711073306,0.47946810101767934,0.8120675499075718,0.451018032696207,0.8393752086249684,0.9031181195191822,1.3589839382218276,0.6939109059609159,0.5269822766474066,0.7743434731666756,0.6709028232704171,0.2937377560037602,0.2314082096844654,0.9532737789901358,0.20909959103330422,1.232229725918054,0.6991836344439912,0.5425665056193658
ARF6,0.6708701645306343,0.39322755696191347,1.0028039297109164,1.559867301402976,1.4579293922682588,1.0495241310253531,1.316692578446613,1.1503018549836996,1.4207783861194963,-0.16343105075616648,-0.25151342380917097,-0.1171310217503434,0.5846207327770125,0.39373674343698095,1.0535203973988012,0.6167244027205778,0.6329854221772413,0.774045856615114,1.6299003745636216,2.8405603828075563,-0.4304007008545767,1.177547847644015,1.053973557299324,0.6056620986367651,-0.37563123582201463,1.1492903707090303,1.152093011311691,0.8910197449214392,1.3835545772588773,0.7740573481870676,0.2180119639911382
ARFGAP2,-0.8006578126981987,-0.19367058848333052,0.11096799256218937,-0.33089765626746637,1.1163482969799547,-0.17528893282071678,1.1715249566962358,-0.31837892906757226,0.29304505382731705,0.202676752245309,-0.052722632265438385,-0.21681335403458402,-0.34152188056712074,0.16231996995441378,0.903889319129541,0.07578543370107571,-0.21722601619975812,-0.22767252642924873,-0.794211243901966,0.6216007349625041,-0.28949354306340336,-0.17128417235793947,-0.15653603487844503,0.1370950070620438,-0.7211606391253556,-0.11357503507753197,-0.15055866743890167,-0.3841323439153399,1.4698857567922534,-0.5022090814645512,-0.9078922972049126
ARFIP2,-0.561979151590223,-0.0491126891654492,0.5248203062360179,-0.3532499089909029,1.7764597337231587,0.20077889502303936,1.4325482708415582,0.0036150631043208037,0.8689187021345566,0.29906459792695284,-0.5771783716983299,-0.08757624405094067,-0.06720948851715836,0.041567091296801806,0.7572662899102429,0.3281470359680192,-0.04846240123315404,-0.2712316456112811,-0.3478444114049202,0.3276527825560729,-0.17789196097748228,0.4262333817838577,0.18967753488879957,0.41412011637284074,-0.4539500273470667,-0.1314757908042008,-0.540482023298777,-0.5157751098653529,1.9942648145243052,0.04833132355233882,-0.33219500091465193
ARHGAP5,0.11993989235545666,-0.6436248472389052,0.08019909316134655,0.20556211875083719,1.4405513518428021,0.17982266672908498,1.0645834943977879,1.081482563236463,-0.1391709366256455,0.10147265562589425,0.8895938850710401,-0.6631729117362779,-0.3524567948550619,0.2982735888864476,0.6198762581979214,0.1372856246560108,0.40568239181313803,0.39659637623735566,-0.13083084216614171,1.911400796214766,0.4148585269831764,-0.1000871646818311,0.18015103499501173,-0.010681671970883322,0.2017663703915451,1.6659325572556662,-0.862910709556731,0.3182920490287797,2.96328604967436,-0.4552173179851886,-0.6975461673054921
ARHGAP10,-0.9745823697662752,-1.3930957864879825,-1.660687024789643,-1.7626436308292797,-0.5614796076772488,-2.9635257140194087,0.9912262710594147,-2.3175601688351346,0.8578350284918175,-0.31819253937010306,-2.058829101004722,0.4545052956396365,-0.05943196871639378,2.546836420372172,0.7773357316084062,-1.1201580321377724,-1.1030665044678387,-1.236916045043793,-3.3172007000624264,0.9492763528614421,0.05763732055127102,-1.1412631900692092,-3.109344609524535,-0.8661195551954428,-1.5917497030728969,-0.6372795545911663,-1.5866212342678705,-0.7493895940522588,2.8555166356617923,-1.8874905479921846,-1.6239561617929281
ARHGAP12,0.43339117910006,0.04487703540906951,-0.1661841282536436,-0.7058652087267503,1.6567759794637107,0.0619557711122356,1.310258690487791,0.7169630251569221,0.6957161777925025,0.10679371308752428,0.5209366356596195,-0.11780286997135025,0.151783771690861,-0.034644909655016765,1.6355427724877116,0.4680912619168147,0.22842137004921348,-0.6627559167153962,-1.0109248775118829,1.1956733925394736,-0.3500582476863032,0.05789836104144097,0.12939113140807024,0.15193864674936775,-0.7445275556856785,0.5825009907220906,0.41080091142167197,-0.09483597233934127,2.0021925488582615,-0.2384618074066629,-0.6489722753067992
ARHGAP15,-0.14448023997622483,-0.8904229235628192,-0.22025982646569098,-0.5085468623944265,0.3013468161450801,-0.5931675333539475,0.011793202635411504,-0.17591498321754262,2.009382323583769,0.3401359064205196,-0.8217707807867325,1.7643751872368276,0.3719674257843222,3.1706522413569647,1.0664075487587175,-0.34206987251915466,-0.631976739521495,-1.4366201441934687,0.46218975890476766,2.3426718297619047,0.13470864773186708,-0.697787708420291,-0.42141681556174504,0.154408564920006,0.964661987632065,0.9039535922031758,-0.5671889177261429,-0.7478825735137922,0.5368688534009172,-0.5156926551252092,-0.4749786352783141
ARHGAP17,-0.3641871087733186,-0.2647808650487242,-0.45058512961717323,-0.7043789943861913,1.4346547129527827,-0.40718714260394684,3.1442605672071715,-0.0069287905007078265,0.8274844098741232,0.40901959229684604,-0.24450164830394439,0.6308189505418307,0.3325446644968615,1.6500631488603927,0.7343545519066588,0.2337965766144645,-0.6701276128691758,-0.9214372793198731,-0.6522509790244753,1.3003317874553573,-0.12828640147902526,-0.6642739917197344,-0.3528673166359173,0.8133587793226553,-0.31328966894105825,0.3348391712716836,-0.6722902842887235,-0.616866439328482,1.9884654243135609,-0.6106018426409419,-0.6730691313568533
ARHGAP18,-0.8443950579562003,0.019792880772512067,0.31245552419983724,-0.23468772117574144,1.5466691508073773,1.5769719786998682,1.0294174622756873,1.4374150594656552,2.4779830766652764,0.1648978888426167,1.4120622229867443,-0.39173539362759424,-0.5355729271980292,-1.5877952172490204,0.8501049196998891,0.67409489566438,-0.4750515291452393,-1.3273307364756515,0.21577478072828482,0.7094211395511971,-1.3069115943558929,0.327395450211704,1.6970742148793652,0.08347874621579265,0.45529307461919855,0.43712316384509053,-0.32751573400163636,0.9859495180298099,0.5560995759868146,0.19829846433602505,0.35093504593326985
ARHGAP19,-0.18938956279587993,-0.03194077820822949,-0.3518836347484475,-0.29943906016020216,1.4038997923153271,-0.1679350935371402,0.7701258084142464,0.3227006504615897,0.6817199216038832,0.2963786555965906,-0.8825093955479755,-0.24512163220760153,-0.4398834126148783,-0.882396301942538,1.0459787475129922,0.2931508404012473,-0.3191791823397967,-0.000538327373814429,-1.5583567988642888,0.8484762055345589,0.6430803203153723,-0.16822306479946425,-0.27070206210312087,0.5041142006085628,-0.47998977600576254,0.24270710052715816,-0.9740934805285795,0.4456788386103363,1.0514216161237386,-0.7562898014404,-0.17730308270754946
ARHGAP21,-1.3801597262385128,-0.6557843474498792,-0.9090895456049841,-0.9458136307968719,1.7207150322208502,-0.4468094034187704,0.8344130104955045,0.8850619159758875,-0.9532237042703322,0.7750679412752759,0.21133560214898495,0.23230069468892633,-0.1511369783343799,-1.5180521805090565,-0.17699007202665928,0.11729551959754314,-0.934838853669631,-0.8470921992787428,-2.2365861610143325,1.5751207267644238,0.4280614404248526,-0.82791763334754,-0.5060012655262387,1.0680194454316139,-0.6692575345325107,0.5130349922324751,-0.9659617749219405,-1.38613479063737,2.3641219657999324,-2.2466491147561545,-2.522214089615464
ARHGAP25,-0.25164087288343273,-0.5936234655733124,-0.42653335703509576,0.17270656399390383,0.7108188296367612,-0.26635158918785296,1.4447833405010853,0.527694354333518,2.0792272969481345,0.798902112862041,-0.5835152543028415,1.7940947766309105,0.4373192063019986,1.1926359255836498,1.371826453804049,0.12125216444828157,-0.9616241729235799,-1.0713946724547476,-0.7260994340755493,2.1396030054989543,0.33680308292217775,-0.6936721851409673,-0.2449688025151755,1.1391508127372458,0.07348022058826142,0.9693207452489807,1.3300483115791129,-0.505228354875261,-0.5862925037161073,-0.7970465463038501,-0.39794076804769984
ARHGAP33,-0.871689742923583,0.15254727431089332,-0.907199993224419,-1.8145983051163053,1.568453145631904,-1.636662608321671,0.4508495913441064,-0.8634215575308422,-0.6612760833480804,0.589584793206041,-1.18345745571985,0.9602989440588843,-0.3524931491905994,1.7632176789517353,-0.30276264961821653,-0.09334154824988272,-1.204329412985056,-1.209530599279065,-2.185328946712365,-0.6122978267469215,1.472771611875415,-1.589830249343632,-1.8267047103747096,1.8530776300981053,-1.55246916449037,-1.0261952177698124,-2.115644678512715,-2.943375989681621,2.0435464248914057,-2.325752871124507,-2.2707528393679066
ARHGAP35,-0.06776397906310061,-0.6198339505827888,0.6466777483759456,0.14388850608418435,-0.24184477721407704,-0.18803774319607358,1.2120899028936898,0.79473635527249,-0.24831728275989384,0.34107274545888666,1.2286724048466908,-0.1341358057361104,-0.678021283248222,1.196771851005849,0.521281028440546,-0.06202344428142581,-0.0376044273879943,0.2089712479845245,0.049155929587206604,1.2515642690304802,0.7638981173538482,0.01841265460837871,-0.18847947434940338,0.5002058290187903,0.08562925649497899,1.1450908185247823,-3.7894083363473774,-0.027111792985647476,1.8264742750153782,-0.5282197873511074,-0.17704716407899923
ARHGAP44,-0.6819625518418347,-1.0275029645824323,-0.4441530074745026,-2.202877713833942,1.6418446764035988,-0.3455041017145155,1.6861178853410386,-0.3072485471619524,-3.164026692542998,-0.029047048003690845,0.36882443758372396,-0.44955188386705913,-0.9323107083204651,0.24689271024456005,-1.8022173044715015,-0.09247857950615418,-0.983620380825569,-2.2887738927654926,-1.0819424512264781,0.7242214854217943,2.5259822484437398,-0.32524669209004253,-0.16896124018890202,0.34524000740197835,-1.2956028961360433,0.3458616624248041,-0.2864188079491785,-0.237668982061765,1.46491769101019,-1.4269019070134141,-1.889891001515114
ARHGDIA,0.06390223763586533,0.46352330134331154,0.1806288575982995,-0.2086748383251784,1.7278878530175232,0.44550888975883574,1.0610939453489951,0.6290350802803326,0.9515406699560716,0.42055014202343166,-0.7206919076599787,0.3565224491873904,0.4249417408852896,0.7748387576947797,0.6799642373649384,0.7333057090214146,-0.3964909986700711,-0.2833054680145697,0.2277514082987233,1.712247933190211,0.8056167799409621,0.28498438189611974,0.3360971739648555,1.1032716828430944,0.8625532726925735,0.8710014941464896,0.37026438827470276,-0.2704362400686726,0.8604632762005213,-0.2298985664871882,-0.20326685992288773
ARHGDIG,-0.0722860889117588,-0.3156197253873118,-0.4852021052830159,-0.15925321493651867,0.23513699771532898,-1.0612540281147647,0.13635445118568718,-0.7975712257039417,-3.6226525817148816,-0.18656882477465597,-0.14628835331199397,-0.1093776516224614,0.0442371831863739,-1.115193836894377,-1.9182861111047798,-0.07939490681278699,-0.2710025873224741,-0.27755168747487147,0.3652971453609103,-4.343879366369676,2.836971223437551,0.9800048191499636,-0.9160976374097294,-0.5968482313884069,-0.1259507249574243,-3.0203386664103617,-0.704079967319414,-0.261668414972396,0.08629391708270201,0.13785720587891986,0.8470124337833851
ARHGEF1,-0.7889202922014,0.45598586427326193,-0.937463662399642,-0.4352705913094219,2.511331182685281,-0.4167229482875783,0.2125138358479628,-0.08372932486678408,0.3497203936917552,1.0688498223185352,-1.1592647825860842,1.1199897318042566,0.32576938858605864,1.6297137320410977,0.17021348048541718,-0.10511358242755797,-1.4894929936430135,-1.72365210876157,-1.5478342507626373,1.2508937144274732,0.47613395403482084,-1.3461509550104385,-0.5358461135467598,1.3026615120526674,-0.06133381745230526,-0.12848819394785593,0.38235741230842457,-1.5976160117149423,0.5639821349244949,-0.896578710974353,-0.8298207772487078
ARHGEF2,-0.8295595329327146,-0.19369069748519063,0.07715818965490051,-0.7619346964946514,2.867601955427791,-0.07834535059425463,0.4461509955389156,0.07380741651761191,0.325815171607184,0.6008700193600731,-0.9055390591095906,0.585287656638144,0.8241600945810745,1.254748465856328,0.7127894828809991,0.8717895229272328,-1.1741838375277354,-1.882743657418641,0.9425036512339373,2.8763108354844484,0.20425030848389403,-1.314449757401078,-0.17231398165364364,2.0843523899925938,1.1532829853616713,0.4063974165270574,-0.4440111979891075,-0.14997608278541286,0.18462825130715288,-0.3084242085315676,0.14095611359865678
ARHGEF4,-0.5103771467975935,-1.6971977931253421,-1.460815104272486,0.8802996937776086,0.4100815411630283,-2.420033879875539,0.2882601578429437,-0.36849599083740525,-0.9731681279568747,0.42465258278222606,-0.7074999732698986,-0.6907299543801471,-0.5432122129761514,0.14133440006449802,0.059543721186181564,-0.3239793366552478,-1.0226431306685064,1.3994193608675576,-1.6078447664253845,-1.2586137243703983,3.8787343047230425,-1.2067035914875293,-2.4574769575551993,-1.637391758048505,-4.215641468094277,0.20241269131558304,-1.8490612924686385,-1.5504343284192257,2.357539895279881,-0.8503170146448706,-0.165624494050725
ARHGEF5,-1.4366373424073442,0.6961331403125683,0.04052000220580476,1.9309230995593802,2.17094361159589,1.1097277905397465,0.21112041747015908,1.8663163488241832,-0.36384454646198405,0.32958192674161335,-0.29853223898814196,-0.6890256977511573,0.30971960179773683,0.5969290279551246,-0.3363050866253262,0.5246170960169789,0.55602068593394,1.1071625349735665,1.1060490689277942,1.3040136506046736,2.051581678623643,0.06930417502119912,1.3439968317185529,-0.7839113651049732,-2.816340264389238,0.9433487998592289,1.2377653478339772,-0.6114946823940413,2.1465111938384513,1.5026715128593158,0.4739315629322496
ARHGEF11,-0.7922415281925708,-0.2000284895066784,0.2978170005165728,-0.7356920346184741,2.048518169058697,-0.5133653270857357,-0.05815435037048289,0.6909571939932535,-0.07558051041838265,0.30432171345037373,-0.32983407835643197,-0.05281481600476967,0.10566654333420589,0.5089780793927119,0.5046719669996769,0.6089483649554461,-0.3181842812088602,-0.44556625923992144,-0.4189224325228782,1.083240978853504,0.9566024327938174,-0.6123149132599535,-0.5183359072552238,1.1596967117074648,1.4990706501095694,0.6239815459183715,-1.3464122404749705,-0.9346798645149956,0.31219791443023137,-0.827582842041783,-0.7000486348390655
